coin,unlock_date,allocation,is_tge,tokens_amount,tokens_percent,usd_amount,price_minus_5d,price_minus_3d,price_minus_1d,price_on_unlock,price_plus_1d,price_plus_3d,price_plus_5d,change_5d_before,change_5d_after,change_total_10d,market_cap,current_price
celestia,2025-04-24,Seed Round,False,291863.01,0.029186,133790.01,2.3843,2.53,2.763,2.7633,2.8598,2.9445,2.9248,15.895650715094575,5.844461332464798,22.66912720714674,,0.4586
celestia,2025-04-25,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.4783,2.5507,2.7633,2.8598,2.8711,2.8355,2.7488,15.393616592018722,-3.8813903070144686,10.914739942702667,,0.4586
celestia,2025-04-25,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.4783,2.5507,2.7633,2.8598,2.8711,2.8355,2.7488,15.393616592018722,-3.8813903070144686,10.914739942702667,,0.4586
celestia,2025-04-25,Series A&B Round,False,361616.44,0.036162,165764.98,2.4783,2.5507,2.7633,2.8598,2.8711,2.8355,2.7488,15.393616592018722,-3.8813903070144686,10.914739942702667,,0.4586
celestia,2025-04-25,Seed Round,False,291863.01,0.029186,133790.01,2.4783,2.5507,2.7633,2.8598,2.8711,2.8355,2.7488,15.393616592018722,-3.8813903070144686,10.914739942702667,,0.4586
celestia,2025-04-26,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.53,2.763,2.8598,2.8711,2.9445,2.9248,2.6979,13.482213438735194,-6.0325310856466166,6.636363636363651,,0.4586
celestia,2025-04-26,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.53,2.763,2.8598,2.8711,2.9445,2.9248,2.6979,13.482213438735194,-6.0325310856466166,6.636363636363651,,0.4586
celestia,2025-04-26,Series A&B Round,False,361616.44,0.036162,165764.98,2.53,2.763,2.8598,2.8711,2.9445,2.9248,2.6979,13.482213438735194,-6.0325310856466166,6.636363636363651,,0.4586
celestia,2025-04-26,Seed Round,False,291863.01,0.029186,133790.01,2.53,2.763,2.8598,2.8711,2.9445,2.9248,2.6979,13.482213438735194,-6.0325310856466166,6.636363636363651,,0.4586
celestia,2025-04-27,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.5507,2.7633,2.8711,2.9445,2.8355,2.7488,2.6395,15.438899125730199,-10.358295126507052,3.481397263496295,,0.4586
celestia,2025-04-27,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.5507,2.7633,2.8711,2.9445,2.8355,2.7488,2.6395,15.438899125730199,-10.358295126507052,3.481397263496295,,0.4586
celestia,2025-04-27,Series A&B Round,False,361616.44,0.036162,165764.98,2.5507,2.7633,2.8711,2.9445,2.8355,2.7488,2.6395,15.438899125730199,-10.358295126507052,3.481397263496295,,0.4586
celestia,2025-04-27,Seed Round,False,291863.01,0.029186,133790.01,2.5507,2.7633,2.8711,2.9445,2.8355,2.7488,2.6395,15.438899125730199,-10.358295126507052,3.481397263496295,,0.4586
celestia,2025-04-28,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.763,2.8598,2.9445,2.8355,2.9248,2.6979,2.5542,2.623959464350352,-9.92064891553519,-7.557003257328994,,0.4586
celestia,2025-04-28,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.763,2.8598,2.9445,2.8355,2.9248,2.6979,2.5542,2.623959464350352,-9.92064891553519,-7.557003257328994,,0.4586
celestia,2025-04-28,Series A&B Round,False,361616.44,0.036162,165764.98,2.763,2.8598,2.9445,2.8355,2.9248,2.6979,2.5542,2.623959464350352,-9.92064891553519,-7.557003257328994,,0.4586
celestia,2025-04-28,Seed Round,False,291863.01,0.029186,133790.01,2.763,2.8598,2.9445,2.8355,2.9248,2.6979,2.5542,2.623959464350352,-9.92064891553519,-7.557003257328994,,0.4586
celestia,2025-04-29,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.7633,2.8711,2.8355,2.9248,2.7488,2.6395,2.4558,5.844461332464798,-16.035284463894964,-11.127999131473242,,0.4586
celestia,2025-04-29,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.7633,2.8711,2.8355,2.9248,2.7488,2.6395,2.4558,5.844461332464798,-16.035284463894964,-11.127999131473242,,0.4586
celestia,2025-04-29,Series A&B Round,False,361616.44,0.036162,165764.98,2.7633,2.8711,2.8355,2.9248,2.7488,2.6395,2.4558,5.844461332464798,-16.035284463894964,-11.127999131473242,,0.4586
celestia,2025-04-29,Seed Round,False,291863.01,0.029186,133790.01,2.7633,2.8711,2.8355,2.9248,2.7488,2.6395,2.4558,5.844461332464798,-16.035284463894964,-11.127999131473242,,0.4586
celestia,2025-04-30,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.8598,2.9445,2.9248,2.7488,2.6979,2.5542,2.3977,-3.8813903070144686,-12.772846332945292,-16.15847262046297,,0.4586
celestia,2025-04-30,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.8598,2.9445,2.9248,2.7488,2.6979,2.5542,2.3977,-3.8813903070144686,-12.772846332945292,-16.15847262046297,,0.4586
celestia,2025-04-30,Series A&B Round,False,361616.44,0.036162,165764.98,2.8598,2.9445,2.9248,2.7488,2.6979,2.5542,2.3977,-3.8813903070144686,-12.772846332945292,-16.15847262046297,,0.4586
celestia,2025-04-30,Seed Round,False,291863.01,0.029186,133790.01,2.8598,2.9445,2.9248,2.7488,2.6979,2.5542,2.3977,-3.8813903070144686,-12.772846332945292,-16.15847262046297,,0.4586
celestia,2025-05-01,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.8711,2.8355,2.7488,2.6979,2.6395,2.4558,2.3541,-6.0325310856466166,-12.743244745913499,-18.007035630942855,,0.4586
celestia,2025-05-01,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.8711,2.8355,2.7488,2.6979,2.6395,2.4558,2.3541,-6.0325310856466166,-12.743244745913499,-18.007035630942855,,0.4586
celestia,2025-05-01,Series A&B Round,False,361616.44,0.036162,165764.98,2.8711,2.8355,2.7488,2.6979,2.6395,2.4558,2.3541,-6.0325310856466166,-12.743244745913499,-18.007035630942855,,0.4586
celestia,2025-05-01,Seed Round,False,291863.01,0.029186,133790.01,2.8711,2.8355,2.7488,2.6979,2.6395,2.4558,2.3541,-6.0325310856466166,-12.743244745913499,-18.007035630942855,,0.4586
celestia,2025-05-02,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.9445,2.9248,2.6979,2.6395,2.5542,2.3977,2.3615,-10.358295126507052,-10.53229778367115,-19.799626422142985,,0.4586
celestia,2025-05-02,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.9445,2.9248,2.6979,2.6395,2.5542,2.3977,2.3615,-10.358295126507052,-10.53229778367115,-19.799626422142985,,0.4586
celestia,2025-05-02,Series A&B Round,False,361616.44,0.036162,165764.98,2.9445,2.9248,2.6979,2.6395,2.5542,2.3977,2.3615,-10.358295126507052,-10.53229778367115,-19.799626422142985,,0.4586
celestia,2025-05-02,Seed Round,False,291863.01,0.029186,133790.01,2.9445,2.9248,2.6979,2.6395,2.5542,2.3977,2.3615,-10.358295126507052,-10.53229778367115,-19.799626422142985,,0.4586
celestia,2025-05-03,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.8355,2.7488,2.6395,2.5542,2.4558,2.3541,2.4446,-9.92064891553519,-4.290971732832196,-13.785928407688248,,0.4586
celestia,2025-05-03,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.8355,2.7488,2.6395,2.5542,2.4558,2.3541,2.4446,-9.92064891553519,-4.290971732832196,-13.785928407688248,,0.4586
celestia,2025-05-03,Series A&B Round,False,361616.44,0.036162,165764.98,2.8355,2.7488,2.6395,2.5542,2.4558,2.3541,2.4446,-9.92064891553519,-4.290971732832196,-13.785928407688248,,0.4586
celestia,2025-05-03,Seed Round,False,291863.01,0.029186,133790.01,2.8355,2.7488,2.6395,2.5542,2.4558,2.3541,2.4446,-9.92064891553519,-4.290971732832196,-13.785928407688248,,0.4586
celestia,2025-05-04,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.9248,2.6979,2.5542,2.4558,2.3977,2.3615,2.7124,-16.035284463894964,10.448733610228853,-7.2620350109409095,,0.4586
celestia,2025-05-04,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.9248,2.6979,2.5542,2.4558,2.3977,2.3615,2.7124,-16.035284463894964,10.448733610228853,-7.2620350109409095,,0.4586
celestia,2025-05-04,Series A&B Round,False,361616.44,0.036162,165764.98,2.9248,2.6979,2.5542,2.4558,2.3977,2.3615,2.7124,-16.035284463894964,10.448733610228853,-7.2620350109409095,,0.4586
celestia,2025-05-04,Seed Round,False,291863.01,0.029186,133790.01,2.9248,2.6979,2.5542,2.4558,2.3977,2.3615,2.7124,-16.035284463894964,10.448733610228853,-7.2620350109409095,,0.4586
celestia,2025-05-05,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.7488,2.6395,2.4558,2.3977,2.3541,2.4446,3.0777,-12.772846332945292,28.360512157484262,11.96522118742724,,0.4586
celestia,2025-05-05,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.7488,2.6395,2.4558,2.3977,2.3541,2.4446,3.0777,-12.772846332945292,28.360512157484262,11.96522118742724,,0.4586
celestia,2025-05-05,Series A&B Round,False,361616.44,0.036162,165764.98,2.7488,2.6395,2.4558,2.3977,2.3541,2.4446,3.0777,-12.772846332945292,28.360512157484262,11.96522118742724,,0.4586
celestia,2025-05-05,Seed Round,False,291863.01,0.029186,133790.01,2.7488,2.6395,2.4558,2.3977,2.3541,2.4446,3.0777,-12.772846332945292,28.360512157484262,11.96522118742724,,0.4586
celestia,2025-05-06,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.6979,2.5542,2.3977,2.3541,2.3615,2.7124,3.3545,-12.743244745913499,42.49607068518755,24.3374476444642,,0.4586
celestia,2025-05-06,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.6979,2.5542,2.3977,2.3541,2.3615,2.7124,3.3545,-12.743244745913499,42.49607068518755,24.3374476444642,,0.4586
celestia,2025-05-06,Series A&B Round,False,361616.44,0.036162,165764.98,2.6979,2.5542,2.3977,2.3541,2.3615,2.7124,3.3545,-12.743244745913499,42.49607068518755,24.3374476444642,,0.4586
celestia,2025-05-06,Seed Round,False,291863.01,0.029186,133790.01,2.6979,2.5542,2.3977,2.3541,2.3615,2.7124,3.3545,-12.743244745913499,42.49607068518755,24.3374476444642,,0.4586
celestia,2025-05-07,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.6395,2.4558,2.3541,2.3615,2.4446,3.0777,3.1886,-10.53229778367115,35.024348930764354,20.803182420913057,,0.4586
celestia,2025-05-07,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.6395,2.4558,2.3541,2.3615,2.4446,3.0777,3.1886,-10.53229778367115,35.024348930764354,20.803182420913057,,0.4586
celestia,2025-05-07,Series A&B Round,False,361616.44,0.036162,165764.98,2.6395,2.4558,2.3541,2.3615,2.4446,3.0777,3.1886,-10.53229778367115,35.024348930764354,20.803182420913057,,0.4586
celestia,2025-05-07,Seed Round,False,291863.01,0.029186,133790.01,2.6395,2.4558,2.3541,2.3615,2.4446,3.0777,3.1886,-10.53229778367115,35.024348930764354,20.803182420913057,,0.4586
celestia,2025-05-08,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.5542,2.3977,2.3615,2.4446,2.7124,3.3545,3.1455,-4.290971732832196,28.671357277264185,23.15010570824526,,0.4586
celestia,2025-05-08,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.5542,2.3977,2.3615,2.4446,2.7124,3.3545,3.1455,-4.290971732832196,28.671357277264185,23.15010570824526,,0.4586
celestia,2025-05-08,Series A&B Round,False,361616.44,0.036162,165764.98,2.5542,2.3977,2.3615,2.4446,2.7124,3.3545,3.1455,-4.290971732832196,28.671357277264185,23.15010570824526,,0.4586
celestia,2025-05-08,Seed Round,False,291863.01,0.029186,133790.01,2.5542,2.3977,2.3615,2.4446,2.7124,3.3545,3.1455,-4.290971732832196,28.671357277264185,23.15010570824526,,0.4586
celestia,2025-05-09,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.4558,2.3541,2.4446,2.7124,3.0777,3.1886,3.3206,10.448733610228853,22.422946468072556,35.214594022314536,,0.4586
celestia,2025-05-09,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.4558,2.3541,2.4446,2.7124,3.0777,3.1886,3.3206,10.448733610228853,22.422946468072556,35.214594022314536,,0.4586
celestia,2025-05-09,Series A&B Round,False,361616.44,0.036162,165764.98,2.4558,2.3541,2.4446,2.7124,3.0777,3.1886,3.3206,10.448733610228853,22.422946468072556,35.214594022314536,,0.4586
celestia,2025-05-09,Seed Round,False,291863.01,0.029186,133790.01,2.4558,2.3541,2.4446,2.7124,3.0777,3.1886,3.3206,10.448733610228853,22.422946468072556,35.214594022314536,,0.4586
celestia,2025-05-10,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.3977,2.3615,2.7124,3.0777,3.3545,3.1455,3.0545,28.360512157484262,-0.7538096630600809,27.392918213287736,,0.4586
celestia,2025-05-10,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.3977,2.3615,2.7124,3.0777,3.3545,3.1455,3.0545,28.360512157484262,-0.7538096630600809,27.392918213287736,,0.4586
celestia,2025-05-10,Series A&B Round,False,361616.44,0.036162,165764.98,2.3977,2.3615,2.7124,3.0777,3.3545,3.1455,3.0545,28.360512157484262,-0.7538096630600809,27.392918213287736,,0.4586
celestia,2025-05-10,Seed Round,False,291863.01,0.029186,133790.01,2.3977,2.3615,2.7124,3.0777,3.3545,3.1455,3.0545,28.360512157484262,-0.7538096630600809,27.392918213287736,,0.4586
celestia,2025-05-11,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.3541,2.4446,3.0777,3.3545,3.1886,3.3206,2.7492,42.49607068518755,-18.044417946042625,16.783484134063983,,0.4586
celestia,2025-05-11,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.3541,2.4446,3.0777,3.3545,3.1886,3.3206,2.7492,42.49607068518755,-18.044417946042625,16.783484134063983,,0.4586
celestia,2025-05-11,Series A&B Round,False,361616.44,0.036162,165764.98,2.3541,2.4446,3.0777,3.3545,3.1886,3.3206,2.7492,42.49607068518755,-18.044417946042625,16.783484134063983,,0.4586
celestia,2025-05-11,Seed Round,False,291863.01,0.029186,133790.01,2.3541,2.4446,3.0777,3.3545,3.1886,3.3206,2.7492,42.49607068518755,-18.044417946042625,16.783484134063983,,0.4586
celestia,2025-05-12,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.3615,2.7124,3.3545,3.1886,3.1455,3.0545,2.6898,35.024348930764354,-15.643229003324347,13.902180817277157,,0.4586
celestia,2025-05-12,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.3615,2.7124,3.3545,3.1886,3.1455,3.0545,2.6898,35.024348930764354,-15.643229003324347,13.902180817277157,,0.4586
celestia,2025-05-12,Series A&B Round,False,361616.44,0.036162,165764.98,2.3615,2.7124,3.3545,3.1886,3.1455,3.0545,2.6898,35.024348930764354,-15.643229003324347,13.902180817277157,,0.4586
celestia,2025-05-12,Seed Round,False,291863.01,0.029186,133790.01,2.3615,2.7124,3.3545,3.1886,3.1455,3.0545,2.6898,35.024348930764354,-15.643229003324347,13.902180817277157,,0.4586
celestia,2025-05-13,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.4446,3.0777,3.1886,3.1455,3.3206,2.7492,2.5835,28.671357277264185,-17.866793832459077,5.681911151108567,,0.4586
celestia,2025-05-13,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.4446,3.0777,3.1886,3.1455,3.3206,2.7492,2.5835,28.671357277264185,-17.866793832459077,5.681911151108567,,0.4586
celestia,2025-05-13,Series A&B Round,False,361616.44,0.036162,165764.98,2.4446,3.0777,3.1886,3.1455,3.3206,2.7492,2.5835,28.671357277264185,-17.866793832459077,5.681911151108567,,0.4586
celestia,2025-05-13,Seed Round,False,291863.01,0.029186,133790.01,2.4446,3.0777,3.1886,3.1455,3.3206,2.7492,2.5835,28.671357277264185,-17.866793832459077,5.681911151108567,,0.4586
celestia,2025-05-14,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.7124,3.3545,3.1455,3.3206,3.0545,2.6898,2.7089,22.422946468072556,-18.421369631994228,-0.1290370151895104,,0.4586
celestia,2025-05-14,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.7124,3.3545,3.1455,3.3206,3.0545,2.6898,2.7089,22.422946468072556,-18.421369631994228,-0.1290370151895104,,0.4586
celestia,2025-05-14,Series A&B Round,False,361616.44,0.036162,165764.98,2.7124,3.3545,3.1455,3.3206,3.0545,2.6898,2.7089,22.422946468072556,-18.421369631994228,-0.1290370151895104,,0.4586
celestia,2025-05-14,Seed Round,False,291863.01,0.029186,133790.01,2.7124,3.3545,3.1455,3.3206,3.0545,2.6898,2.7089,22.422946468072556,-18.421369631994228,-0.1290370151895104,,0.4586
celestia,2025-05-15,Initial Core Contributors,False,161534.25,0.016153,74047.3,3.0777,3.1886,3.3206,3.0545,2.7492,2.5835,2.6503,-0.7538096630600809,-13.232935013913893,-13.88699353413263,,0.4586
celestia,2025-05-15,R&D & Ecosystem,False,183390.32,0.018339,84066.12,3.0777,3.1886,3.3206,3.0545,2.7492,2.5835,2.6503,-0.7538096630600809,-13.232935013913893,-13.88699353413263,,0.4586
celestia,2025-05-15,Series A&B Round,False,361616.44,0.036162,165764.98,3.0777,3.1886,3.3206,3.0545,2.7492,2.5835,2.6503,-0.7538096630600809,-13.232935013913893,-13.88699353413263,,0.4586
celestia,2025-05-15,Seed Round,False,291863.01,0.029186,133790.01,3.0777,3.1886,3.3206,3.0545,2.7492,2.5835,2.6503,-0.7538096630600809,-13.232935013913893,-13.88699353413263,,0.4586
celestia,2025-05-16,Initial Core Contributors,False,161534.25,0.016153,74047.3,3.3545,3.1455,3.0545,2.7492,2.6898,2.7089,2.6841,-18.044417946042625,-2.3679615888258456,-19.985094648978983,,0.4586
celestia,2025-05-16,R&D & Ecosystem,False,183390.32,0.018339,84066.12,3.3545,3.1455,3.0545,2.7492,2.6898,2.7089,2.6841,-18.044417946042625,-2.3679615888258456,-19.985094648978983,,0.4586
celestia,2025-05-16,Series A&B Round,False,361616.44,0.036162,165764.98,3.3545,3.1455,3.0545,2.7492,2.6898,2.7089,2.6841,-18.044417946042625,-2.3679615888258456,-19.985094648978983,,0.4586
celestia,2025-05-16,Seed Round,False,291863.01,0.029186,133790.01,3.3545,3.1455,3.0545,2.7492,2.6898,2.7089,2.6841,-18.044417946042625,-2.3679615888258456,-19.985094648978983,,0.4586
celestia,2025-05-17,Initial Core Contributors,False,161534.25,0.016153,74047.3,3.1886,3.3206,2.7492,2.6898,2.5835,2.6503,2.6521,-15.643229003324347,-1.40159119637148,-16.825566079157003,,0.4586
celestia,2025-05-17,R&D & Ecosystem,False,183390.32,0.018339,84066.12,3.1886,3.3206,2.7492,2.6898,2.5835,2.6503,2.6521,-15.643229003324347,-1.40159119637148,-16.825566079157003,,0.4586
celestia,2025-05-17,Series A&B Round,False,361616.44,0.036162,165764.98,3.1886,3.3206,2.7492,2.6898,2.5835,2.6503,2.6521,-15.643229003324347,-1.40159119637148,-16.825566079157003,,0.4586
celestia,2025-05-17,Seed Round,False,291863.01,0.029186,133790.01,3.1886,3.3206,2.7492,2.6898,2.5835,2.6503,2.6521,-15.643229003324347,-1.40159119637148,-16.825566079157003,,0.4586
celestia,2025-05-18,Initial Core Contributors,False,161534.25,0.016153,74047.3,3.1455,3.0545,2.6898,2.5835,2.7089,2.6841,2.8533,-17.866793832459077,10.443197213083028,-9.289461134954704,,0.4586
celestia,2025-05-18,R&D & Ecosystem,False,183390.32,0.018339,84066.12,3.1455,3.0545,2.6898,2.5835,2.7089,2.6841,2.8533,-17.866793832459077,10.443197213083028,-9.289461134954704,,0.4586
celestia,2025-05-18,Series A&B Round,False,361616.44,0.036162,165764.98,3.1455,3.0545,2.6898,2.5835,2.7089,2.6841,2.8533,-17.866793832459077,10.443197213083028,-9.289461134954704,,0.4586
celestia,2025-05-18,Seed Round,False,291863.01,0.029186,133790.01,3.1455,3.0545,2.6898,2.5835,2.7089,2.6841,2.8533,-17.866793832459077,10.443197213083028,-9.289461134954704,,0.4586
celestia,2025-05-19,Initial Core Contributors,False,161534.25,0.016153,74047.3,3.3206,2.7492,2.5835,2.7089,2.6503,2.6521,2.4787,-18.421369631994228,-8.497914282550113,-25.353851713545755,,0.4586
celestia,2025-05-19,R&D & Ecosystem,False,183390.32,0.018339,84066.12,3.3206,2.7492,2.5835,2.7089,2.6503,2.6521,2.4787,-18.421369631994228,-8.497914282550113,-25.353851713545755,,0.4586
celestia,2025-05-19,Series A&B Round,False,361616.44,0.036162,165764.98,3.3206,2.7492,2.5835,2.7089,2.6503,2.6521,2.4787,-18.421369631994228,-8.497914282550113,-25.353851713545755,,0.4586
celestia,2025-05-19,Seed Round,False,291863.01,0.029186,133790.01,3.3206,2.7492,2.5835,2.7089,2.6503,2.6521,2.4787,-18.421369631994228,-8.497914282550113,-25.353851713545755,,0.4586
celestia,2025-05-20,Initial Core Contributors,False,161534.25,0.016153,74047.3,3.0545,2.6898,2.7089,2.6503,2.6841,2.8533,2.5419,-13.232935013913893,-4.090103007206733,-16.781797348174823,,0.4586
celestia,2025-05-20,R&D & Ecosystem,False,183390.32,0.018339,84066.12,3.0545,2.6898,2.7089,2.6503,2.6841,2.8533,2.5419,-13.232935013913893,-4.090103007206733,-16.781797348174823,,0.4586
celestia,2025-05-20,Series A&B Round,False,361616.44,0.036162,165764.98,3.0545,2.6898,2.7089,2.6503,2.6841,2.8533,2.5419,-13.232935013913893,-4.090103007206733,-16.781797348174823,,0.4586
celestia,2025-05-20,Seed Round,False,291863.01,0.029186,133790.01,3.0545,2.6898,2.7089,2.6503,2.6841,2.8533,2.5419,-13.232935013913893,-4.090103007206733,-16.781797348174823,,0.4586
celestia,2025-05-21,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.7492,2.5835,2.6503,2.6841,2.6521,2.4787,2.5632,-2.3679615888258456,-4.50430311836369,-6.765604539502398,,0.4586
celestia,2025-05-21,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.7492,2.5835,2.6503,2.6841,2.6521,2.4787,2.5632,-2.3679615888258456,-4.50430311836369,-6.765604539502398,,0.4586
celestia,2025-05-21,Series A&B Round,False,361616.44,0.036162,165764.98,2.7492,2.5835,2.6503,2.6841,2.6521,2.4787,2.5632,-2.3679615888258456,-4.50430311836369,-6.765604539502398,,0.4586
celestia,2025-05-21,Seed Round,False,291863.01,0.029186,133790.01,2.7492,2.5835,2.6503,2.6841,2.6521,2.4787,2.5632,-2.3679615888258456,-4.50430311836369,-6.765604539502398,,0.4586
celestia,2025-05-22,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.6898,2.7089,2.6841,2.6521,2.8533,2.5419,2.5952,-1.40159119637148,-2.1454696278420773,-3.516990110788899,,0.4586
celestia,2025-05-22,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.6898,2.7089,2.6841,2.6521,2.8533,2.5419,2.5952,-1.40159119637148,-2.1454696278420773,-3.516990110788899,,0.4586
celestia,2025-05-22,Series A&B Round,False,361616.44,0.036162,165764.98,2.6898,2.7089,2.6841,2.6521,2.8533,2.5419,2.5952,-1.40159119637148,-2.1454696278420773,-3.516990110788899,,0.4586
celestia,2025-05-22,Seed Round,False,291863.01,0.029186,133790.01,2.6898,2.7089,2.6841,2.6521,2.8533,2.5419,2.5952,-1.40159119637148,-2.1454696278420773,-3.516990110788899,,0.4586
celestia,2025-05-23,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.5835,2.6503,2.6521,2.8533,2.4787,2.5632,2.6394,10.443197213083028,-7.49658290400588,2.163731372169549,,0.4586
celestia,2025-05-23,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.5835,2.6503,2.6521,2.8533,2.4787,2.5632,2.6394,10.443197213083028,-7.49658290400588,2.163731372169549,,0.4586
celestia,2025-05-23,Series A&B Round,False,361616.44,0.036162,165764.98,2.5835,2.6503,2.6521,2.8533,2.4787,2.5632,2.6394,10.443197213083028,-7.49658290400588,2.163731372169549,,0.4586
celestia,2025-05-23,Seed Round,False,291863.01,0.029186,133790.01,2.5835,2.6503,2.6521,2.8533,2.4787,2.5632,2.6394,10.443197213083028,-7.49658290400588,2.163731372169549,,0.4586
celestia,2025-05-24,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.7089,2.6841,2.8533,2.4787,2.5419,2.5952,2.6025,-8.497914282550113,4.994553596643407,-3.927793569345485,,0.4586
celestia,2025-05-24,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.7089,2.6841,2.8533,2.4787,2.5419,2.5952,2.6025,-8.497914282550113,4.994553596643407,-3.927793569345485,,0.4586
celestia,2025-05-24,Series A&B Round,False,361616.44,0.036162,165764.98,2.7089,2.6841,2.8533,2.4787,2.5419,2.5952,2.6025,-8.497914282550113,4.994553596643407,-3.927793569345485,,0.4586
celestia,2025-05-24,Seed Round,False,291863.01,0.029186,133790.01,2.7089,2.6841,2.8533,2.4787,2.5419,2.5952,2.6025,-8.497914282550113,4.994553596643407,-3.927793569345485,,0.4586
celestia,2025-05-25,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.6503,2.6521,2.4787,2.5419,2.5632,2.6394,2.5164,-4.090103007206733,-1.0031865927062464,-5.052258234916806,,0.4586
celestia,2025-05-25,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.6503,2.6521,2.4787,2.5419,2.5632,2.6394,2.5164,-4.090103007206733,-1.0031865927062464,-5.052258234916806,,0.4586
celestia,2025-05-25,Series A&B Round,False,361616.44,0.036162,165764.98,2.6503,2.6521,2.4787,2.5419,2.5632,2.6394,2.5164,-4.090103007206733,-1.0031865927062464,-5.052258234916806,,0.4586
celestia,2025-05-25,Seed Round,False,291863.01,0.029186,133790.01,2.6503,2.6521,2.4787,2.5419,2.5632,2.6394,2.5164,-4.090103007206733,-1.0031865927062464,-5.052258234916806,,0.4586
celestia,2025-05-26,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.6841,2.8533,2.5419,2.5632,2.5952,2.6025,2.1395,-4.50430311836369,-16.530118601747823,-20.289855072463766,,0.4586
celestia,2025-05-26,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.6841,2.8533,2.5419,2.5632,2.5952,2.6025,2.1395,-4.50430311836369,-16.530118601747823,-20.289855072463766,,0.4586
celestia,2025-05-26,Series A&B Round,False,361616.44,0.036162,165764.98,2.6841,2.8533,2.5419,2.5632,2.5952,2.6025,2.1395,-4.50430311836369,-16.530118601747823,-20.289855072463766,,0.4586
celestia,2025-05-26,Seed Round,False,291863.01,0.029186,133790.01,2.6841,2.8533,2.5419,2.5632,2.5952,2.6025,2.1395,-4.50430311836369,-16.530118601747823,-20.289855072463766,,0.4586
celestia,2025-05-27,Initial Core Contributors,False,161534.25,0.016153,74047.3,2.6521,2.4787,2.5632,2.5952,2.6394,2.5164,2.1944,-2.1454696278420773,-15.443896424167702,-17.258021944873875,,0.4586
celestia,2025-05-27,R&D & Ecosystem,False,183390.32,0.018339,84066.12,2.6521,2.4787,2.5632,2.5952,2.6394,2.5164,2.1944,-2.1454696278420773,-15.443896424167702,-17.258021944873875,,0.4586
celestia,2025-05-27,Series A&B Round,False,361616.44,0.036162,165764.98,2.6521,2.4787,2.5632,2.5952,2.6394,2.5164,2.1944,-2.1454696278420773,-15.443896424167702,-17.258021944873875,,0.4586
celestia,2025-05-27,Seed Round,False,291863.01,0.029186,133790.01,2.6521,2.4787,2.5632,2.5952,2.6394,2.5164,2.1944,-2.1454696278420773,-15.443896424167702,-17.258021944873875,,0.4586
